11.69, 9
11.7, 9
11.71, 8
11.72, 11
11.73, 18
11.74, 16
11.75, 11
11.76, 13
11.77, 6
11.78, 14
11.79, 11
11.8, 13
11.81, 8
11.82, 15
11.83, 12
11.84, 11
11.85, 12
11.86, 17
11.87, 10
11.88, 19
11.89, 13
11.9, 21
11.91, 10
11.92, 10
11.93, 15
11.94, 17
11.95, 13
11.96, 12
11.97, 12
11.98, 9
11.99, 18
12, 17
12.01, 8
12.02, 14
12.03, 14
12.04, 19
12.05, 10
12.06, 16
12.07, 12
12.08, 14
12.09, 16
12.1, 13
12.11, 16
12.12, 10
12.13, 11
12.14, 11
12.15, 17
12.16, 10
12.17, 16
12.18, 14
12.19, 14
12.2, 8
12.21, 13
12.22, 5
12.23, 15
12.24, 11
12.25, 10
12.26, 17
12.27, 10
12.28, 12
12.29, 10
12.3, 14
12.31, 16
12.32, 10
12.33, 13
12.34, 15
12.35, 15
12.36, 13
12.37, 12
12.38, 10
12.39, 2
12.4, 14
12.41, 13
12.42, 6
12.43, 13
12.44, 10
12.45, 6
12.46, 8
12.47, 4
12.48, 14
12.49, 10
12.5, 13
12.51, 8
12.52, 16
12.53, 9
12.54, 14
12.55, 7
12.56, 12
12.57, 11
12.58, 13
12.59, 13
12.6, 8
12.61, 14
12.62, 5
12.63, 15
12.64, 14
12.65, 10
12.66, 12
12.67, 12
12.68, 13
12.69, 14
12.7, 13
12.71, 14
12.72, 16
12.73, 8
12.74, 10
12.75, 15
12.76, 10
12.77, 8
12.78, 13
12.79, 9
12.8, 10
12.81, 9
12.82, 11
12.83, 11
12.84, 11
12.85, 6
12.86, 7
12.87, 9
12.88, 14
12.89, 11
12.9, 12
12.91, 6
12.92, 15
12.93, 14
12.94, 11
12.95, 12
12.96, 8
12.97, 11
12.98, 14
12.99, 17
13, 12
13.01, 7
13.02, 17
13.03, 14
13.04, 14
13.05, 7
13.06, 14
13.07, 20
13.08, 10
13.09, 15
13.1, 12
13.11, 3
13.12, 14
13.13, 12
13.14, 12
13.15, 13
13.16, 15
13.17, 14
13.18, 9
13.19, 14
13.2, 16
13.21, 7
13.22, 12
13.23, 15
13.24, 12
13.25, 9
13.26, 14
13.27, 13
13.28, 14
13.29, 11
13.3, 13
13.31, 15
13.32, 16
13.33, 8
13.34, 9
13.35, 11
13.36, 13
13.37, 11
13.38, 12
13.39, 16
13.4, 10
13.41, 10
13.42, 10
13.43, 9
13.44, 8
13.45, 9
13.46, 12
13.47, 13
13.48, 9
13.49, 6
13.5, 15
13.51, 9
13.52, 5
13.53, 19
13.54, 16
13.55, 18
13.56, 9
13.57, 8
13.58, 9
13.59, 10
13.6, 8
13.61, 19
13.62, 7
13.63, 13
13.64, 12
13.65, 8
13.66, 11
13.67, 14
13.68, 6
13.69, 15
13.7, 14
13.71, 9
13.72, 14
13.73, 13
13.74, 11
13.75, 12
13.76, 10
13.77, 9
13.78, 16
13.79, 7
13.8, 9
13.81, 9
13.82, 14
13.83, 8
13.84, 4
13.85, 14
13.86, 9
13.87, 16
13.88, 9
13.89, 14
13.9, 12
13.91, 18
13.92, 11
13.93, 11
13.94, 18
13.95, 10
13.96, 12
13.97, 18
13.98, 14
13.99, 14
14, 13
14.01, 12
14.02, 12
14.03, 6
14.04, 17
14.05, 13
14.06, 7
14.07, 8
14.08, 6
14.09, 9
14.1, 12
14.11, 10
14.12, 14
14.13, 14
14.14, 12
14.15, 11
14.16, 14
14.17, 10
14.18, 13
14.19, 7
14.2, 9
14.21, 7
14.22, 11
14.23, 17
14.24, 14
14.25, 12
14.26, 12
14.27, 5
14.28, 9
14.29, 11
14.3, 8
14.31, 11
14.32, 13
14.33, 8
14.34, 8
14.35, 13
14.36, 10
14.37, 12
14.38, 13
14.39, 14
14.4, 15
14.41, 12
14.42, 10
14.43, 11
14.44, 9
14.45, 12
14.46, 13
14.47, 17
14.48, 10
14.49, 9
14.5, 8
14.51, 17
14.52, 7
14.53, 11
14.54, 15
14.55, 13
14.56, 2
14.57, 13
14.58, 14
14.59, 9
14.6, 11
14.61, 11
14.62, 12
14.63, 11
14.64, 10
14.65, 11
14.66, 10
14.67, 12
14.68, 10
14.69, 10
14.7, 4
14.71, 14
14.72, 9
14.73, 7
14.74, 8
14.75, 15
14.76, 10
14.77, 13
14.78, 14
14.79, 13
14.8, 11
14.81, 16
14.82, 10
14.83, 13
14.84, 6
14.85, 10
14.86, 12
14.87, 19
14.88, 9
14.89, 11
14.9, 10
14.91, 10
14.92, 6
14.93, 12
14.94, 10
14.95, 13
14.96, 16
14.97, 12
14.98, 13
14.99, 11
15, 12
15.01, 13
15.02, 11
15.03, 7
15.04, 9
15.05, 11
15.06, 12
15.07, 12
15.08, 14
15.09, 16
15.1, 11
15.11, 11
15.12, 6
15.13, 11
15.14, 13
15.15, 6
15.16, 9
15.17, 8
15.18, 12
15.19, 9
15.2, 11
15.21, 14
15.22, 9
15.23, 9
15.24, 8
15.25, 7
15.26, 17
15.27, 9
15.28, 7
15.29, 7
15.3, 16
15.31, 12
15.32, 12
15.33, 17
15.34, 11
15.35, 14
15.36, 14
15.37, 10
15.38, 9
15.39, 11
15.4, 13
15.41, 12
15.42, 10
15.43, 12
15.44, 8
15.45, 6
15.46, 9
15.47, 12
15.48, 11
15.49, 11
15.5, 9
15.51, 7
15.52, 9
15.53, 3
15.54, 8
15.55, 7
15.56, 12
15.57, 14
15.58, 13
15.59, 13
15.6, 12
15.61, 17
15.62, 13
15.63, 14
15.64, 12
15.65, 10
15.66, 7
15.67, 14
15.68, 22
15.69, 9
15.7, 13
15.71, 11
15.72, 12
15.73, 14
15.74, 11
15.75, 10
15.76, 11
15.77, 7
15.78, 10
15.79, 15
15.8, 15
15.81, 11
15.82, 8
15.83, 7
15.84, 5
15.85, 10
15.86, 12
15.87, 15
15.88, 17
15.89, 13
15.9, 10
15.91, 10
15.92, 14
15.93, 17
15.94, 6
15.95, 9
15.96, 14
15.97, 11
15.98, 13
15.99, 12
16, 17
16.01, 12
16.02, 11
16.03, 7
16.04, 9
16.05, 16
16.06, 11
16.07, 6
16.08, 13
16.09, 10
16.1, 11
16.11, 9
16.12, 11
16.13, 10
16.14, 8
16.15, 11
16.16, 16
16.17, 9
16.18, 13
16.19, 9
16.2, 15
16.21, 11
16.22, 13
16.23, 12
16.24, 10
16.25, 10
16.26, 14
16.27, 12
16.28, 11
16.29, 14
16.3, 11
16.31, 15
16.32, 14
16.33, 12
16.34, 11
16.35, 15
16.36, 9
16.37, 13
16.38, 20
16.39, 12
16.4, 12
16.41, 10
16.42, 7
16.43, 9
16.44, 12
16.45, 13
16.46, 16
16.47, 8
16.48, 12
16.49, 9
16.5, 16
16.51, 12
16.52, 14
16.53, 14
16.54, 15
16.55, 11
16.56, 12
16.57, 14
16.58, 10
16.59, 14
16.6, 8
16.61, 4
16.62, 3
16.63, 9
16.64, 17
16.65, 9
16.66, 7
16.67, 9
16.68, 13
16.69, 11
16.7, 10
16.71, 7
16.72, 17
16.73, 12
16.74, 16
16.75, 16
16.76, 16
16.77, 8
16.78, 16
16.79, 14
16.8, 13
16.81, 12
16.82, 15
16.83, 9
16.84, 9
16.85, 5
16.86, 11
16.87, 13
16.88, 13
16.89, 6
16.9, 9
16.91, 15
16.92, 11
16.93, 13
16.94, 9
16.95, 12
16.96, 5
16.97, 13
16.98, 10
16.99, 14
17, 12
17.01, 11
17.02, 13
17.03, 9
17.04, 16
17.05, 12
17.06, 11
17.07, 8
17.08, 14
17.09, 12
17.1, 19
17.11, 12
17.12, 10
17.13, 12
17.14, 15
17.15, 6
17.16, 12
17.17, 13
17.18, 16
17.19, 12
17.2, 16
17.21, 9
17.22, 12
17.23, 18
17.24, 16
17.25, 14
17.26, 10
17.27, 15
17.28, 9
17.29, 13
17.3, 12
17.31, 11
17.32, 14
17.33, 12
17.34, 9
17.35, 9
17.36, 14
17.37, 13
17.38, 11
17.39, 19
17.4, 5
17.41, 8
17.42, 8
17.43, 11
17.44, 8
17.45, 10
17.46, 15
17.47, 15
17.48, 11
17.49, 6
17.5, 14
17.51, 11
17.52, 12
17.53, 17
17.54, 14
17.55, 13
17.56, 19
17.57, 9
17.58, 8
17.59, 14
17.6, 9
17.61, 9
17.62, 8
17.63, 12
17.64, 11
17.65, 15
17.66, 16
17.67, 11
17.68, 19
17.69, 13
17.7, 8
17.71, 12
17.72, 12
17.73, 12
17.74, 11
17.75, 11
17.76, 9
17.77, 5
17.78, 8
17.79, 11
17.8, 12
17.81, 16
17.82, 12
17.83, 7
17.84, 8
17.85, 7
17.86, 13
17.87, 8
17.88, 14
17.89, 15
17.9, 20
17.91, 13
17.92, 10
17.93, 11
17.94, 20
17.95, 10
17.96, 13
17.97, 17
17.98, 18
17.99, 10
18, 12
18.01, 10
18.02, 4
18.03, 11
18.04, 16
18.05, 13
18.06, 12
18.07, 14
18.08, 10
18.09, 9
18.1, 10
18.11, 10
18.12, 11
18.13, 10
18.14, 13
18.15, 16
18.16, 14
18.17, 8
18.18, 11
18.19, 11
18.2, 8
18.21, 16
18.22, 12
18.23, 8
18.24, 15
18.25, 15
18.26, 18
18.27, 12
18.28, 10
18.29, 13
18.3, 15
18.31, 10
18.32, 14
18.33, 12
18.34, 13
18.35, 9
18.36, 15
18.37, 21
18.38, 10
18.39, 10
18.4, 14
18.41, 18
18.42, 8
18.43, 15
18.44, 13
18.45, 11
18.46, 6
18.47, 10
18.48, 6
18.49, 16
18.5, 19
18.51, 12
18.52, 8
18.53, 11
18.54, 18
18.55, 10
18.56, 10
18.57, 9
18.58, 12
18.59, 11
18.6, 16
18.61, 14
18.62, 9
18.63, 10
18.64, 17
18.65, 18
18.66, 16
18.67, 8
18.68, 12
18.69, 15
18.7, 15
18.71, 18
18.72, 13
18.73, 12
18.74, 11
18.75, 11
18.76, 6
18.77, 9
18.78, 9
18.79, 8
18.8, 10
18.81, 15
18.82, 11
18.83, 9
18.84, 11
18.85, 16
18.86, 16
18.87, 10
18.88, 23
18.89, 10
18.9, 12
18.91, 11
18.92, 23
18.93, 18
18.94, 15
18.95, 11
18.96, 8
18.97, 21
18.98, 13
18.99, 11
19, 18
19.01, 15
19.02, 14
19.03, 15
19.04, 13
19.05, 13
19.06, 11
19.07, 12
19.08, 6
19.09, 8
19.1, 15
19.11, 12
19.12, 13
19.13, 14
19.14, 12
19.15, 11
19.16, 8
19.17, 11
19.18, 17
19.19, 7
19.2, 10
19.21, 13
19.22, 9
19.23, 14
19.24, 13
19.25, 15
19.26, 9
19.27, 12
19.28, 8
19.29, 14
19.3, 15
19.31, 11
19.32, 10
19.33, 13
19.34, 10
19.35, 17
19.36, 12
19.37, 13
19.38, 14
19.39, 10
19.4, 10
19.41, 6
19.42, 11
19.43, 10
19.44, 14
19.45, 9
19.46, 10
19.47, 20
19.48, 13
19.49, 14
19.5, 16
19.51, 11
19.52, 9
19.53, 11
19.54, 17
19.55, 13
19.56, 12
19.57, 13
19.58, 13
19.59, 15
19.6, 19
19.61, 8
19.62, 16
19.63, 16
19.64, 17
19.65, 12
19.66, 10
19.67, 11
19.68, 10
19.69, 10
19.7, 9
19.71, 10
19.72, 13
19.73, 14
19.74, 13
19.75, 8
19.76, 17
19.77, 14
19.78, 12
19.79, 13
19.8, 15
19.81, 9
19.82, 10
19.83, 13
19.84, 13
19.85, 17
19.86, 12
19.87, 9
19.88, 9
19.89, 12
19.9, 9
19.91, 10
19.92, 15
19.93, 11
19.94, 12
19.95, 17
19.96, 10
19.97, 18
19.98, 13
19.99, 15
20, 11
20.01, 14
20.02, 8
20.03, 13
20.04, 13
20.05, 13
20.06, 14
20.07, 13
20.08, 11
20.09, 11
20.1, 17
20.11, 8
20.12, 10
20.13, 20
20.14, 20
20.15, 7
20.16, 8
20.17, 17
20.18, 13
20.19, 7
20.2, 11
20.21, 10
20.22, 9
20.23, 11
20.24, 14
20.25, 17
20.26, 11
20.27, 17
20.28, 16
20.29, 12
20.3, 15
20.31, 10
20.32, 11
20.33, 9
20.34, 12
20.35, 13
20.36, 19
20.37, 15
20.38, 18
20.39, 17
20.4, 15
20.41, 17
20.42, 15
20.43, 14
20.44, 10
20.45, 17
20.46, 7
20.47, 12
20.48, 16
20.49, 17
20.5, 9
20.51, 13
20.52, 9
20.53, 11
20.54, 21
20.55, 16
20.56, 13
20.57, 15
20.58, 12
20.59, 10
20.6, 10
20.61, 12
20.62, 11
20.63, 10
20.64, 14
20.65, 17
20.66, 8
20.67, 19
20.68, 15
20.69, 21
20.7, 13
20.71, 11
20.72, 11
20.73, 10
20.74, 17
20.75, 6
20.76, 12
20.77, 16
20.78, 14
20.79, 14
20.8, 19
20.81, 19
20.82, 15
20.83, 8
20.84, 10
20.85, 14
20.86, 16
20.87, 17
20.88, 16
20.89, 13
20.9, 9
20.91, 13
20.92, 16
20.93, 13
20.94, 10
20.95, 8
20.96, 11
20.97, 15
20.98, 18
20.99, 11
21, 13
21.01, 9
21.02, 8
21.03, 12
21.04, 12
21.05, 16
21.06, 7
21.07, 18
21.08, 14
21.09, 11
21.1, 10
21.11, 6
21.12, 9
21.13, 10
21.14, 15
21.15, 10
21.16, 14
21.17, 8
21.18, 11
21.19, 11
21.2, 19
21.21, 17
21.22, 11
21.23, 13
21.24, 12
21.25, 15
21.26, 14
21.27, 17
21.28, 13
21.29, 9
21.3, 15
21.31, 14
21.32, 9
21.33, 12
21.34, 9
21.35, 13
21.36, 10
21.37, 5
21.38, 14
21.39, 19
21.4, 12
21.41, 13
21.42, 17
21.43, 9
21.44, 8
21.45, 14
21.46, 11
21.47, 6
21.48, 12
21.49, 5
21.5, 16
21.51, 16
21.52, 14
21.53, 13
21.54, 13
21.55, 11
21.56, 9
21.57, 15
21.58, 13
21.59, 8
21.6, 19
21.61, 13
21.62, 9
21.63, 11
21.64, 10
21.65, 26
21.66, 11
21.67, 11
21.68, 17
21.69, 15
21.7, 11
21.71, 14
21.72, 13
21.73, 16
21.74, 12
21.75, 7
21.76, 10
21.77, 13
21.78, 8
21.79, 16
21.8, 11
21.81, 18
21.82, 13
21.83, 11
21.84, 15
21.85, 15
21.86, 14
21.87, 17
21.88, 15
21.89, 17
21.9, 9
21.91, 13
21.92, 9
21.93, 9
21.94, 10
21.95, 13
21.96, 12
21.97, 9
21.98, 17
21.99, 10
22, 15
22.01, 11
22.02, 12
22.03, 15
22.04, 11
22.05, 12
22.06, 14
22.07, 8
22.08, 16
22.09, 15
22.1, 13
22.11, 12
22.12, 5
22.13, 12
22.14, 9
22.15, 7
22.16, 18
22.17, 20
22.18, 12
22.19, 12
22.2, 8
22.21, 15
22.22, 10
22.23, 10
22.24, 11
22.25, 18
22.26, 14
22.27, 11
22.28, 21
22.29, 12
22.3, 7
22.31, 14
22.32, 7
22.33, 9
22.34, 13
22.35, 18
22.36, 15
22.37, 9
22.38, 13
22.39, 15
22.4, 15
22.41, 16
22.42, 15
22.43, 12
22.44, 12
22.45, 8
22.46, 13
22.47, 12
22.48, 12
22.49, 10
22.5, 17
22.51, 18
22.52, 12
22.53, 11
22.54, 15
22.55, 15
22.56, 6
22.57, 16
22.58, 13
22.59, 14
22.6, 12
22.61, 15
22.62, 5
22.63, 13
22.64, 10
22.65, 5
22.66, 9
22.67, 12
22.68, 10
22.69, 12
22.7, 8
22.71, 8
22.72, 9
22.73, 13
22.74, 20
22.75, 8
22.76, 14
22.77, 6
22.78, 13
22.79, 10
22.8, 17
22.81, 13
22.82, 10
22.83, 22
22.84, 14
22.85, 10
22.86, 21
22.87, 12
22.88, 9
22.89, 16
22.9, 10
22.91, 8
22.92, 13
22.93, 13
22.94, 9
22.95, 18
22.96, 14
22.97, 12
22.98, 12
22.99, 13
23, 13
23.01, 16
23.02, 11
23.03, 8
23.04, 13
23.05, 12
23.06, 10
23.07, 10
23.08, 11
23.09, 8
23.1, 6
23.11, 9
23.12, 12
23.13, 8
23.14, 10
23.15, 10
23.16, 14
23.17, 6
23.18, 11
23.19, 9
23.2, 14
23.21, 14
23.22, 8
23.23, 8
23.24, 10
23.25, 11
23.26, 11
23.27, 6
23.28, 9
23.29, 12
23.3, 12
23.31, 10
23.32, 7
23.33, 9
23.34, 9
23.35, 11
23.36, 8
23.37, 16
23.38, 6
23.39, 13
23.4, 10
23.41, 18
23.42, 5
23.43, 10
23.44, 8
23.45, 10
23.46, 12
23.47, 15
23.48, 8
23.49, 14
23.5, 13
23.51, 13
23.52, 6
23.53, 11
23.54, 15
23.55, 14
23.56, 11
23.57, 12
23.58, 9
23.59, 9
23.6, 10
23.61, 7
23.62, 6
23.63, 15
23.64, 17
23.65, 10
23.66, 17
23.67, 12
23.68, 10
23.69, 7
23.7, 9
23.71, 18
23.72, 10
23.73, 16
23.74, 10
23.75, 14
23.76, 12
23.77, 11
23.78, 12
23.79, 9
23.8, 13
23.81, 9
23.82, 9
23.83, 16
23.84, 13
23.85, 7
23.86, 10
23.87, 9
23.88, 16
23.89, 12
23.9, 8
23.91, 11
23.92, 10
23.93, 13
23.94, 6
23.95, 14
23.96, 9
23.97, 8
23.98, 10
23.99, 11
24, 10
24.01, 13
24.02, 12
24.03, 11
24.04, 10
24.05, 10
24.06, 13
24.07, 15
24.08, 13
24.09, 15
24.1, 14
24.11, 9
24.12, 11
24.13, 14
24.14, 15
24.15, 13
24.16, 7
24.17, 11
24.18, 10
24.19, 14
24.2, 16
24.21, 8
24.22, 5
24.23, 9
24.24, 12
24.25, 16
24.26, 14
24.27, 8
24.28, 6
24.29, 7
24.3, 12
24.31, 9
24.32, 9
24.33, 13
24.34, 18
24.35, 10
24.36, 17
24.37, 8
24.38, 8
24.39, 13
24.4, 9
24.41, 14
24.42, 14
24.43, 10
24.44, 8
24.45, 12
24.46, 12
24.47, 14
24.48, 11
24.49, 9
24.5, 5
24.51, 14
24.52, 9
24.53, 7
24.54, 14
24.55, 16
24.56, 7
24.57, 18
24.58, 12
24.59, 9
24.6, 15
24.61, 13
24.62, 13
24.63, 13
24.64, 12
24.65, 14
24.66, 19
24.67, 14
24.68, 17
24.69, 10
24.7, 14
24.71, 14
24.72, 16
24.73, 14
24.74, 17
24.75, 8
24.76, 12
24.77, 10
24.78, 16
24.79, 8
24.8, 9
24.81, 17
24.82, 11
24.83, 10
24.84, 11
24.85, 14
24.86, 18
24.87, 18
24.88, 20
24.89, 9
24.9, 11
24.91, 13
24.92, 13
24.93, 8
24.94, 9
24.95, 7
24.96, 12
24.97, 15
24.98, 13
24.99, 14
25, 10
25.01, 14
25.02, 13
25.03, 3
25.04, 12
25.05, 11
